timestamp,label,true_severity,LOF_score,GRU_score,MLP_score,KRN_score,ENS_score,MACRO_score
2014-12-30 17:30:00,1,0.09019863,0.28757453,0.9973521,0.9957074,0.28098068,0.6404036,0.9387913
2014-12-30 18:00:00,1,0.10451185,0.2872659,0.9973665,0.9957074,0.43111074,0.67786264,0.91578794
2014-12-30 18:30:00,1,0.10971266,0.28645325,0.9973834,0.9957074,0.4546882,0.683558,0.88267136
2014-12-30 19:00:00,1,0.10512123,0.28785503,0.99740356,0.9957074,0.53002715,0.70274824,0.8393751
2014-12-30 19:30:00,1,0.10073742,0.28877604,0.9974273,0.9957074,0.7103742,0.74807125,0.79422647
2014-12-30 20:00:00,1,0.09533982,0.29392684,0.99745387,0.9957074,0.7764556,0.7658859,0.75746536
2014-12-30 20:30:00,1,0.089856856,0.29496598,0.9974757,0.9957074,0.7967211,0.77121747,0.71372104
2014-12-30 21:00:00,1,0.09638566,0.29824674,0.99749386,0.9957074,0.7380608,0.7573772,0.66945267
2014-12-30 21:30:00,1,0.09826149,0.30449283,0.9975078,0.9957074,0.7531674,0.76271886,0.63865405
2014-12-30 22:00:00,1,0.09252785,0.3065163,0.9975147,0.9957074,0.6432367,0.73574376,0.62070924
2014-12-30 22:30:00,1,0.08308646,0.31651616,0.9975069,0.9957074,0.6209927,0.7326808,0.60801876
2014-12-30 23:00:00,1,0.08481009,0.32042003,0.9974842,0.9957074,0.2791237,0.6481838,0.5988659
2014-12-30 23:30:00,1,0.09051315,0.3188237,0.9974492,0.9957074,0.40688175,0.6797155,0.5939891
2014-12-31 00:00:00,1,0.10286348,0.31624913,0.99744296,0.9957074,0.5350241,0.71110594,0.5955635
2014-12-31 00:30:00,1,0.10328998,0.31694627,0.99744874,0.9957074,0.73642206,0.76163113,0.6069283
2014-12-31 01:00:00,1,0.12116456,0.31817162,0.99745816,0.9957074,0.8033423,0.77866983,0.6288758
2014-12-31 01:30:00,1,0.12274357,0.31901658,0.9974613,0.9957074,0.72918314,0.7603421,0.65348285
2014-12-31 02:00:00,1,0.10900066,0.32243025,0.99745816,0.9957074,0.7319796,0.7618938,0.6707029
2014-12-31 02:30:00,1,0.119948655,0.3245721,0.99746007,0.9957074,0.636518,0.7385644,0.69600916
2014-12-31 03:00:00,1,0.10934674,0.32621884,0.9974694,0.9957074,0.58591235,0.72632694,0.72304314
2014-12-31 03:30:00,1,0.11680153,0.32689154,0.9974559,0.9957074,0.50317127,0.70580655,0.73798436
2014-12-31 04:00:00,1,0.110382274,0.3290881,0.9974509,0.9957074,0.5551842,0.71935767,0.74178404
2014-12-31 04:30:00,1,0.11161279,0.32906687,0.9973015,0.9957074,0.31371406,0.65894747,0.7426772
2014-12-31 05:00:00,1,0.12102731,0.3287387,0.99723035,0.9957074,0.33141404,0.66327256,0.74382144
2014-12-31 05:30:00,1,0.112297475,0.32766306,0.9971806,0.9957074,0.5560485,0.7191498,0.74672675
2014-12-31 06:00:00,1,0.11216773,0.3270719,0.99704593,0.9957074,0.84988844,0.7924284,0.75151676
2014-12-31 06:30:00,1,0.12128066,0.33051622,0.99748117,0.9957074,0.9695967,0.82332534,0.7624759
2014-12-31 07:00:00,1,0.11832384,0.34426498,0.99775785,0.9957074,0.9970701,0.8337001,0.7776726
2014-12-31 07:30:00,1,0.12257347,0.3657428,0.9989957,0.99829954,0.99872226,0.8404401,0.7970152
2014-12-31 08:00:00,1,0.12551907,0.39677727,0.99908555,0.99829954,0.9989868,0.8482873,0.8176012
2014-12-31 08:30:00,1,0.10296821,0.43106973,0.9990827,0.99829954,0.99489695,0.8558372,0.8380968
2014-12-31 09:00:00,1,0.1023496,0.4715227,0.9990802,0.99829954,0.9917156,0.8651545,0.85840416
2014-12-31 09:30:00,1,0.110086,0.50620437,0.99907804,0.99829954,0.9734071,0.86924726,0.878319
2014-12-31 10:00:00,1,0.10323325,0.5201086,0.99907637,0.99829954,0.90162104,0.8547764,0.89781696
2014-12-31 10:30:00,1,0.100330696,0.5343332,0.99907506,0.99829954,0.823394,0.83877546,0.9169404
2014-12-31 11:00:00,1,0.09445977,0.53801644,0.9990742,0.99829954,0.57984537,0.7788089,0.9356938
2014-12-31 11:30:00,1,0.08426684,0.5364802,0.99907386,0.99829954,0.36292243,0.724194,0.9540079
2014-12-31 12:00:00,1,0.08632548,0.53277385,0.999074,0.99829954,0.45109156,0.7453097,0.97175497
2014-12-31 12:30:00,1,0.08465617,0.5317553,0.99907446,0.99829954,0.31404886,0.7107945,0.98383206
2014-12-31 13:00:00,1,0.083327,0.52817595,0.99907553,0.99829954,0.43143374,0.7392462,0.99148655
2014-12-31 13:30:00,1,0.08334003,0.52677953,0.9990767,0.99829954,0.3598627,0.7210046,0.9944622
2014-12-31 14:00:00,1,0.08639348,0.5276902,0.9990779,0.99829954,0.31786135,0.7107322,0.9955456
2014-12-31 14:30:00,1,0.08786418,0.5306698,0.99907815,0.99829954,0.3365478,0.71614885,0.99607915
2014-12-31 15:00:00,1,0.08963763,0.5348648,0.9990778,0.99829954,0.5090048,0.7603117,0.996223
2014-12-31 15:30:00,1,0.08368155,0.53966033,0.9990779,0.99829954,0.6318396,0.79221934,0.99626046
2014-12-31 16:00:00,1,0.0842482,0.54707086,0.999079,0.99829954,0.7476798,0.82303226,0.9962876
2014-12-31 16:30:00,1,0.0882675,0.5546311,0.9990809,0.99829954,0.63853127,0.7976357,0.9963105
2014-12-31 17:00:00,1,0.08397695,0.56205606,0.99908364,0.99829954,0.47030467,0.757436,0.99633074
2014-12-31 17:30:00,1,0.08743668,0.56094265,0.99908733,0.99829954,0.37432712,0.7331642,0.9963491
2014-12-31 18:00:00,1,0.09595801,0.5623666,0.9990921,0.99829954,0.64318025,0.80073464,0.9963655
2014-12-31 18:30:00,1,0.103733204,0.5682913,0.9990978,0.99829954,0.7509362,0.8291562,0.9963801
2014-12-31 19:00:00,1,0.110259235,0.5732001,0.99910456,0.99829954,0.7215203,0.8230312,0.99639255
2014-12-31 19:30:00,1,0.1144976,0.56987476,0.9991123,0.99829954,0.29832953,0.7164041,0.9964029
2014-12-31 20:00:00,1,0.119655035,0.5577996,0.9991209,0.99829954,0.52088755,0.76902694,0.99641067
2014-12-31 20:30:00,1,0.14648527,0.5563419,0.99912995,0.99829954,0.82085365,0.8436563,0.9964158
2014-12-31 21:00:00,1,0.23122,0.57430375,0.99913836,0.99829954,0.8870176,0.8646898,0.99641776
2014-12-31 21:30:00,1,0.1841097,0.58108294,0.9991443,0.99829954,0.8393024,0.85445726,0.9964164
2014-12-31 22:00:00,1,0.118020475,0.575904,0.9991448,0.99829954,0.6199387,0.7983217,0.9964116
2014-12-31 22:30:00,1,0.106433414,0.56366384,0.99913603,0.99829954,0.38791546,0.7372537,0.9964039
2014-12-31 23:00:00,1,0.10197809,0.55975306,0.99911886,0.99829954,0.5213579,0.76963234,0.9963935
2014-12-31 23:30:00,1,0.100122906,0.6050303,0.99910057,0.99829954,0.80309844,0.8513822,0.99638146
2015-01-01 00:00:00,1,0.111076474,0.6321558,0.999114,0.99829954,0.991234,0.90520084,0.99639684
2015-01-01 00:30:00,1,0.34195924,0.88619745,0.9999989,0.999998,0.9999989,0.9715483,0.99642754
2015-01-01 01:00:00,1,0.36745298,1.1823573,0.9999999,0.9999999,0.9999999,1.0455893,0.99646753
2015-01-01 01:30:00,1,0.26273695,1.4245694,1.0,0.9999999,0.9999999,1.1061423,0.99651384
2015-01-01 02:00:00,1,0.13701479,1.6255591,0.9999999,0.9999999,0.9999999,1.1563897,0.9965654
2015-01-01 02:30:00,1,0.11829274,1.8288217,0.9999999,0.9999999,0.9999999,1.2072054,0.99662155
2015-01-01 03:00:00,1,0.10633328,2.0015945,0.9999999,0.9999999,0.99999964,1.2503985,0.9966822
2015-01-01 03:30:00,1,0.10479203,2.144059,0.9999999,0.9999999,0.9999988,1.2860143,0.99674726
2015-01-01 04:00:00,1,0.084775135,2.2515013,0.9999999,0.9999999,0.99998856,1.3128724,0.9968167
2015-01-01 04:30:00,1,0.110175595,2.2910085,0.9999999,0.9999999,0.99911076,1.3225298,0.9968899
2015-01-01 05:00:00,1,0.12100807,2.3066351,0.9999999,0.9999999,0.97571963,1.3205886,0.99696654
2015-01-01 05:30:00,1,0.11064,2.3152878,0.9999999,0.9999999,0.69205976,1.2518368,0.9970266
2015-01-01 06:00:00,1,0.12079437,2.319226,0.9999999,0.9999999,0.52751935,1.2116863,0.99704844
2015-01-01 06:30:00,1,0.115669586,2.3162446,0.9999999,0.9999999,0.97724104,1.3233714,0.9970701
2015-01-01 07:00:00,1,0.11800851,2.3104222,0.9999999,0.9999999,0.99886084,1.3273207,0.9970905
2015-01-01 07:30:00,1,0.115809895,2.2982886,0.9999999,0.9999999,0.9999095,1.3245494,0.9971087
2015-01-01 08:00:00,1,0.10905559,2.2930653,0.9999999,0.9999999,0.99997926,1.323261,0.99712485
2015-01-01 08:30:00,1,0.11192839,2.2965097,0.9999999,0.9999999,0.99998534,1.3241237,0.9971387
2015-01-01 09:00:00,1,0.11870132,2.3170164,0.9999999,0.9999999,0.99995804,1.3292435,0.9971506
2015-01-01 09:30:00,1,0.11179073,2.3527107,0.9999999,0.9999999,0.99983287,1.338136,0.99716073
2015-01-01 10:00:00,1,0.12492295,2.3947494,0.9999999,0.9999999,0.9990747,1.3484559,0.9971697
2015-01-01 10:30:00,1,0.12173714,2.4202912,0.9999999,0.9999999,0.99235547,1.3531616,0.9971774
2015-01-01 11:00:00,1,0.11121768,2.4450827,0.9999999,0.9999999,0.97003067,1.3537784,0.9971843
2015-01-01 11:30:00,1,0.09904373,2.458953,0.9999999,0.9999999,0.9039848,1.3407345,0.99719095
2015-01-01 12:00:00,1,0.09938873,2.4642289,0.9999999,0.9999999,0.8478496,1.3280196,0.99719745
2015-01-01 12:30:00,1,0.092202395,2.4655364,0.9999999,0.9999999,0.70606714,1.2929008,0.99718183
2015-01-01 13:00:00,1,0.09326021,2.4627693,0.9999999,0.9999999,0.65633446,1.2797759,0.9971536
2015-01-01 13:30:00,1,0.08700193,2.459247,0.9999999,0.9999999,0.5709355,1.2575457,0.9971176
2015-01-01 14:00:00,1,0.09044935,2.4580498,0.9999999,0.9999999,0.6866375,1.2861718,0.9970762
2015-01-01 14:30:00,1,0.08622203,2.459286,0.9999999,0.9999999,0.6259408,1.2713066,0.99703056
2015-01-01 15:00:00,1,0.08331121,2.4583707,0.9999999,0.9999999,0.39372718,1.2130245,0.99698156
2015-01-01 15:30:00,1,0.08687694,2.457785,0.9999999,0.9999999,0.28244436,1.1850573,0.99692935
2015-01-01 16:00:00,1,0.089206725,2.456582,0.9999999,0.9999999,0.5202009,1.2441957,0.99687415
2015-01-01 16:30:00,1,0.09993574,2.4591045,0.9999999,0.9999999,0.3263126,1.1963543,0.9968162
2015-01-01 17:00:00,1,0.08788052,2.45692,0.9999999,0.9999999,0.38969338,1.2116532,0.99675584
2015-01-01 17:30:00,1,0.090370364,2.441783,0.9999999,0.9999999,0.803111,1.3112235,0.99671125
2015-01-01 18:00:00,1,0.08879734,2.408117,0.9999999,0.9999999,0.9662448,1.3435904,0.99670124
2015-01-01 18:30:00,1,0.086449586,2.3651638,0.9999999,0.9999999,0.98997295,1.3387842,0.99671036
2015-01-01 19:00:00,1,0.08750456,2.3188188,0.9999999,0.9999999,0.9983718,1.3292975,0.9967311
2015-01-01 19:30:00,1,0.103874974,2.273891,0.9999999,0.9999999,0.99947315,1.318341,0.9967599
2015-01-01 20:00:00,1,0.09863837,2.2495873,0.9999999,0.9999999,0.9995214,1.3122771,0.9967947
2015-01-01 20:30:00,1,0.09907645,2.238227,0.9999999,0.9999999,0.9994485,1.3094188,0.9968347
2015-01-01 21:00:00,1,0.10260298,2.258042,1.0,0.9999999,0.9996625,1.3144261,0.9968789
2015-01-01 21:30:00,1,0.09941783,2.3068185,1.0,0.9999999,0.99963045,1.3266122,0.9969272
2015-01-01 22:00:00,1,0.10723787,2.376735,1.0,0.9999999,0.99977344,1.344127,0.996979
2015-01-01 22:30:00,1,0.110843144,2.4594924,1.0,0.9999999,0.9997181,1.3648026,0.9970341
2015-01-01 23:00:00,1,0.11653326,2.5562613,1.0,0.9999999,0.99986017,1.3890303,0.99709207
2015-01-01 23:30:00,1,0.12306487,2.5600681,0.9999999,0.9999999,0.9994393,1.3898768,0.997153
2015-01-02 00:00:00,1,0.122641645,2.5385017,0.9999999,0.9999999,0.9996581,1.38454,0.99719065
2015-01-02 00:30:00,1,0.121864915,2.4588537,0.9999999,0.9999999,0.9936274,1.3631203,0.9972167
2015-01-02 01:00:00,1,0.118551,2.2458181,0.9999999,0.9999999,0.98860246,1.3086052,0.99723667
2015-01-02 01:30:00,1,0.10679916,2.093256,0.9999999,0.9999999,0.98181355,1.2687674,0.99725294
2015-01-02 02:00:00,1,0.11598129,1.9108994,0.9999999,0.9999999,0.9462254,1.2142811,0.9972668
2015-01-02 02:30:00,1,0.11940648,1.8886099,0.99999976,0.9999995,0.90697354,1.1988957,0.99726087
2015-01-02 03:00:00,1,0.11095916,1.823451,0.99999905,0.9999982,0.8169426,1.1600977,0.9972423
2015-01-02 03:30:00,1,0.12125176,1.7598629,0.9999918,0.9999852,0.7649838,1.1312059,0.9972151
2015-01-02 04:00:00,1,0.11599437,1.6544838,0.99998856,0.9999267,0.6390809,1.07337,0.9971815
2015-01-02 04:30:00,1,0.14371751,1.6121769,0.9999883,0.9999267,0.57465714,1.0466872,0.9971425
2015-01-02 05:00:00,1,0.15226935,1.6013763,0.99998796,0.9999267,0.541449,1.035685,0.9970989
2015-01-02 05:30:00,1,0.11547477,1.5942914,0.99998724,0.9999267,0.6484906,1.060674,0.99705195
2015-01-02 06:00:00,1,0.11211192,1.5803449,0.9999862,0.9999267,0.7861759,1.0916084,0.99700165
2015-01-02 06:30:00,1,0.114169516,1.5084295,0.9999844,0.9999267,0.93944705,1.1119468,0.99697214
2015-01-02 07:00:00,1,0.12297803,1.4659612,0.9999831,0.9999267,0.98906416,1.1137338,0.9969528
2015-01-02 07:30:00,1,0.11567752,1.4653485,0.99998295,0.9999267,0.9959848,1.1153107,0.9969384
2015-01-02 08:00:00,1,0.12318136,1.3837242,0.9999591,0.9999267,0.9976266,1.0953091,0.99692684
2015-01-02 08:30:00,1,0.120598525,1.3156011,0.9999361,0.9998754,0.9936008,1.0772533,0.9969351
2015-01-02 09:00:00,1,0.1138358,1.3258052,0.99993587,0.9997229,0.9868917,1.0780889,0.9969559
2015-01-02 09:30:00,1,0.10294803,1.2200627,0.99993575,0.9996511,0.9593303,1.044745,0.99698496
2015-01-02 10:00:00,1,0.11104635,1.2198145,0.9999356,0.9996511,0.886771,1.0265431,0.99700123
2015-01-02 10:30:00,1,0.10057608,1.2374346,0.9999356,0.9996511,0.71044445,0.9868665,0.99701065
2015-01-02 11:00:00,1,0.10107829,1.22334,0.99993587,0.9996511,0.68557745,0.9771261,0.99701625
2015-01-02 11:30:00,1,0.09199032,1.2604249,0.9999361,0.9996511,0.58554125,0.96138835,0.99701995
2015-01-02 12:00:00,1,0.08762101,1.2580423,0.99993634,0.9996511,0.41234434,0.9174936,0.99702245
2015-01-02 12:30:00,1,0.083948895,1.2575395,0.9999368,0.9996511,0.28931326,0.88661015,0.9970005
2015-01-02 13:00:00,1,0.08978549,1.2576735,0.99993706,0.9996511,0.40268052,0.91498554,0.99696535
2015-01-02 13:30:00,1,0.085114524,1.257587,0.99993706,0.9996511,0.30620635,0.8908453,0.9969223
2015-01-02 14:00:00,1,0.08467137,1.2579167,0.9999366,0.9996511,0.3034286,0.8902333,0.99687386
2015-01-02 14:30:00,1,0.084125936,1.2592251,0.9999361,0.9996511,0.31282675,0.89290977,0.99682117
2015-01-02 15:00:00,1,0.084824726,1.2597272,0.9999362,0.9996511,0.28755006,0.8867161,0.9967653
2015-01-02 15:30:00,1,0.08472451,1.2605917,0.9999367,0.9996511,0.62558913,0.97144216,0.9967064
2015-01-02 16:00:00,1,0.08518958,1.2556522,0.9999372,0.9996511,0.598031,0.9633179,0.996664
2015-01-02 16:30:00,1,0.08735905,1.2504396,0.9999374,0.9996511,0.42732322,0.91933787,0.9966313
2015-01-02 17:00:00,1,0.085266516,1.2452834,0.9999373,0.9996511,0.39847666,0.91083705,0.9966047
2015-01-02 17:30:00,1,0.08989408,1.2352574,0.99993706,0.9996511,0.27102566,0.8764678,0.9965816
2015-01-02 18:00:00,1,0.09776761,1.2188993,0.9999368,0.9996511,0.52493006,0.9358543,0.996561
2015-01-02 18:30:00,1,0.10374303,1.1941152,0.9999373,0.9996511,0.67796814,0.9679179,0.99654216
2015-01-02 19:00:00,1,0.10704878,1.1924655,0.99993885,0.9996511,0.6845617,0.96915424,0.99652475
2015-01-02 19:30:00,1,0.095707774,1.1364448,0.99994004,0.9996511,0.92135113,1.0143467,0.99653524
2015-01-02 20:00:00,1,0.08330647,1.0407362,0.99994135,0.9996511,0.96150357,1.000458,0.99656147
2015-01-02 20:30:00,1,0.084048815,1.025141,0.9999411,0.9996511,0.9645725,0.9973264,0.99659723
2015-01-02 21:00:00,1,0.08421632,0.9643078,0.999938,0.9996511,0.97578037,0.9849193,0.99663955
2015-01-02 21:30:00,1,0.08441207,0.9097774,0.99993265,0.9996511,0.9765646,0.97148144,0.9966869
2015-01-02 22:00:00,1,0.090355195,0.8803934,0.99991846,0.9996511,0.92777467,0.9519344,0.9967382
2015-01-02 22:30:00,1,0.092042804,0.8436556,0.99950886,0.9996511,0.94839567,0.9478028,0.996793
2015-01-02 23:00:00,1,0.08582776,0.77660966,0.99950385,0.999624,0.9813446,0.9392705,0.99685055
2015-01-02 23:30:00,1,0.091853715,0.72340953,0.9997657,0.999624,0.9239487,0.911687,0.99691087
2015-01-03 00:00:00,1,0.08360087,0.6756122,0.998432,0.99716944,0.96864265,0.9099641,0.99693316
2015-01-03 00:30:00,1,0.08520429,0.67946374,0.9984693,0.99716944,0.9702065,0.91132724,0.9969289
2015-01-03 01:00:00,1,0.08743183,0.6518638,0.9985141,0.99716944,0.9487888,0.8990841,0.9969073
2015-01-03 01:30:00,1,0.100748,0.63393676,0.99855834,0.99716944,0.9296949,0.8898399,0.99684674
2015-01-03 02:00:00,1,0.10381475,0.6126343,0.9985953,0.99716944,0.9105637,0.8797407,0.99676204
2015-01-03 02:30:00,1,0.11054085,0.5906,0.9986218,0.99716944,0.8486137,0.85875124,0.9966131
2015-01-03 03:00:00,1,0.12179621,0.58302903,0.998642,0.99716944,0.7292338,0.82701856,0.9964049
2015-01-03 03:30:00,1,0.12272906,0.5880028,0.99866664,0.99716944,0.6809383,0.8161943,0.99613994
2015-01-03 04:00:00,1,0.12593928,0.58153427,0.9987122,0.99716944,0.47800133,0.7638543,0.9958182
2015-01-03 04:30:00,1,0.10689237,0.57347727,0.99877864,0.99716944,0.5797768,0.7873005,0.9954374
2015-01-03 05:00:00,0,0.11755653,0.56377923,0.99883693,0.99716944,0.45863453,0.75460505,0.9949937
2015-01-03 05:30:00,0,0.1108817,0.5599873,0.99887735,0.99716944,0.41042036,0.7416136,0.99448174
2015-01-03 06:00:00,0,0.1112278,0.55766344,0.9988527,0.99716944,0.47079587,0.7561204,0.99393433
2015-01-03 06:30:00,0,0.11215017,0.5605899,0.9988167,0.99716944,0.49558237,0.7630396,0.99332815
2015-01-03 07:00:00,0,0.112121336,0.56190014,0.9978884,0.99716944,0.69072866,0.81192166,0.99264115
2015-01-03 07:30:00,0,0.113357656,0.55120504,0.9948608,0.99716944,0.7503693,0.82340115,0.99185187
2015-01-03 08:00:00,0,0.113933966,0.51568544,0.9909168,0.9884412,0.83813965,0.8332958,0.99093574
2015-01-03 08:30:00,0,0.123863526,0.466928,0.9908698,0.9861217,0.76440793,0.8020818,0.9899073
2015-01-03 09:00:00,0,0.12109231,0.43136132,0.9908217,0.9861217,0.77673453,0.7962598,0.9887182
2015-01-03 09:30:00,0,0.111067064,0.393839,0.99078006,0.9861217,0.7408125,0.7778883,0.98731023
2015-01-03 10:00:00,0,0.10152955,0.37228692,0.990755,0.9861217,0.77961236,0.78219396,0.9856284
2015-01-03 10:30:00,0,0.10327775,0.3552121,0.99075633,0.9861217,0.62875587,0.7402115,0.98357207
2015-01-03 11:00:00,0,0.104469106,0.33523536,0.9907912,0.9861217,0.6494427,0.74039775,0.9809912
2015-01-03 11:30:00,0,0.086660884,0.31851375,0.9908607,0.9861217,0.42622718,0.6804308,0.9776558
2015-01-03 12:00:00,0,0.084751226,0.3069893,0.9909576,0.9861217,0.24586892,0.6324844,0.9732037
2015-01-03 12:30:00,0,0.098872125,0.3055563,0.99106395,0.9861217,0.5580809,0.71020573,0.96705824
2015-01-03 13:00:00,0,0.10137751,0.30422068,0.99115306,0.9861217,0.7598681,0.76034087,0.958308
2015-01-03 13:30:00,0,0.099097475,0.30761957,0.99119544,0.9861217,0.7644893,0.7623565,0.945607
2015-01-03 14:00:00,0,0.101932906,0.3108878,0.99118197,0.9861217,0.76844865,0.76416004,0.9272597
2015-01-03 14:30:00,0,0.104488894,0.3109957,0.9911493,0.9861217,0.789922,0.76954716,0.9017591
2015-01-03 15:00:00,0,0.1012607,0.31362498,0.9911355,0.9861217,0.7658436,0.76418144,0.8687027
2015-01-03 15:30:00,0,0.09646827,0.30608332,0.99112755,0.9861217,0.6307912,0.72853094,0.8292427
2015-01-03 16:00:00,0,0.092076264,0.3054241,0.99108726,0.9861217,0.6600258,0.7356647,0.78552866
2015-01-03 16:30:00,0,0.084713496,0.30860007,0.9909854,0.9861217,0.2846425,0.6425874,0.7398903
2015-01-03 17:00:00,0,0.08576702,0.31095815,0.99081695,0.9861217,0.34442347,0.6580801,0.6943403
2015-01-03 17:30:00,0,0.10520191,0.3130827,0.99062973,0.9861217,0.420824,0.6776645,0.6504362
2015-01-03 18:00:00,0,0.110561326,0.30934215,0.9905675,0.9861217,0.34695244,0.6582459,0.6093058
2015-01-03 18:30:00,0,0.10601856,0.30635738,0.9907143,0.9861217,0.33358392,0.6541943,0.5719748
2015-01-03 19:00:00,0,0.10563232,0.29922628,0.9910631,0.9861217,0.32161847,0.6495074,0.54001075
2015-01-03 19:30:00,0,0.107489176,0.28543794,0.9914875,0.9861217,0.34036112,0.6508521,0.5156143
2015-01-03 20:00:00,0,0.08858507,0.27197635,0.9944536,0.9861217,0.77677727,0.7573322,0.5005742
2015-01-03 20:30:00,0,0.08392124,0.2584312,0.99471235,0.9861217,0.84131366,0.7701447,0.49626577
2015-01-03 21:00:00,0,0.09145835,0.23438382,0.9927384,0.9822547,0.61886954,0.70706165,0.48603067
2015-01-03 21:30:00,0,0.08936099,0.21192908,0.99277896,0.9815161,0.7524844,0.73467714,0.46872064
2015-01-03 22:00:00,0,0.09560996,0.19711494,0.9886768,0.9815161,0.6344242,0.700433,0.4485234
2015-01-03 22:30:00,0,0.09772541,0.19247389,0.98116416,0.9815161,0.8368461,0.7480001,0.4279563
2015-01-03 23:00:00,0,0.092825115,0.1777786,0.9885797,0.9815161,0.9090678,0.76423556,0.40740228
2015-01-03 23:30:00,0,0.10446534,0.16303957,0.9948389,0.9815161,0.80028915,0.7349209,0.3864769
2015-01-04 00:00:00,0,0.09142298,0.15054369,0.99481803,0.9815161,0.5732488,0.67503166,0.36497864
2015-01-04 00:30:00,0,0.08368129,0.15127456,0.99302304,0.9815161,0.9545172,0.7700827,0.34994498
2015-01-04 01:00:00,0,0.08619378,0.14825606,0.99303037,0.97500074,0.9055185,0.75545144,0.33100602
2015-01-04 01:30:00,0,0.103151634,0.143924,0.9930391,0.95230496,0.93676186,0.7565075,0.31653658
2015-01-04 02:00:00,0,0.10415658,0.14404285,0.99304855,0.9558348,0.9228674,0.75394845,0.306634
2015-01-04 02:30:00,0,0.1193063,0.15377295,0.99320376,0.972539,0.9523424,0.7679645,0.2992878
2015-01-04 03:00:00,0,0.122039914,0.16211498,0.99321246,0.972539,0.9173771,0.76131094,0.30991516
2015-01-04 03:30:00,0,0.121466815,0.1660446,0.9932296,0.972539,0.8669001,0.7496784,0.326647
2015-01-04 04:00:00,0,0.11020734,0.16847527,0.9932556,0.972539,0.7813073,0.7288943,0.34119537
2015-01-04 04:30:00,0,0.11071928,0.1696254,0.9932841,0.972539,0.68745327,0.70572543,0.3501108
2015-01-04 05:00:00,0,0.11961485,0.16957462,0.9933076,0.972539,0.50981456,0.66130894,0.35431054
2015-01-04 05:30:00,0,0.117539056,0.1691196,0.9933215,0.972539,0.44877893,0.6459397,0.3557283
2015-01-04 06:00:00,0,0.113336585,0.16825628,0.993324,0.972539,0.46755353,0.6504182,0.35561052
2015-01-04 06:30:00,0,0.119946636,0.16770923,0.9933154,0.972539,0.50554764,0.65977776,0.34742558
2015-01-04 07:00:00,0,0.11861902,0.16650546,0.9932987,0.972539,0.6074117,0.68493867,0.3413039
2015-01-04 07:30:00,0,0.1109241,0.16494906,0.9932781,0.972539,0.6304325,0.69029963,0.3281156
2015-01-04 08:00:00,0,0.11608393,0.15901697,0.9932585,0.972539,0.7106263,0.7088602,0.30759737
2015-01-04 08:30:00,0,0.109164886,0.1575352,0.9932435,0.972539,0.6636996,0.69675434,0.28174472
2015-01-04 09:00:00,0,0.12409301,0.15575671,0.9932375,0.972539,0.71913385,0.71016675,0.25205168
2015-01-04 09:30:00,0,0.12385172,0.15671849,0.9932447,0.972539,0.76449883,0.72175026,0.23026402
2015-01-04 10:00:00,0,0.11229023,0.15742004,0.9932678,0.972539,0.7305087,0.71343386,0.21825044
2015-01-04 10:30:00,0,0.10190971,0.15915787,0.99330634,0.972539,0.6172958,0.6855747,0.21462245
2015-01-04 11:00:00,0,0.09990017,0.16357064,0.99335396,0.972539,0.7466489,0.7190281,0.2161655
2015-01-04 11:30:00,0,0.101474784,0.1691345,0.9933989,0.972539,0.7577442,0.72320414,0.21998315
2015-01-04 12:00:00,0,0.09028192,0.1718998,0.99342644,0.972539,0.7098529,0.71192956,0.22426821
2015-01-04 12:30:00,0,0.08926062,0.17193973,0.99342126,0.972539,0.6509422,0.69721055,0.22808503
2015-01-04 13:00:00,0,0.08588933,0.16763723,0.9933709,0.972539,0.59017515,0.68093055,0.23104213
2015-01-04 13:30:00,0,0.090443365,0.16392028,0.9932701,0.972539,0.6754371,0.70129156,0.23306935
2015-01-04 14:00:00,0,0.090018004,0.15704238,0.993129,0.972539,0.6962536,0.704741,0.23427302
2015-01-04 14:30:00,0,0.08587616,0.1505673,0.9929709,0.972539,0.60340697,0.679871,0.23483922
2015-01-04 15:00:00,0,0.092308946,0.14516509,0.99282455,0.972539,0.7075813,0.7045275,0.23496962
2015-01-04 15:30:00,0,0.09011346,0.14121842,0.99268544,0.972539,0.42248827,0.6322328,0.23484361
2015-01-04 16:00:00,0,0.09110623,0.13966262,0.99254954,0.972539,0.37275904,0.61937755,0.23460002
2015-01-04 16:30:00,0,0.08750635,0.1392051,0.9924321,0.972539,0.37641507,0.6201478,0.23433334
2015-01-04 17:00:00,0,0.09046238,0.13970184,0.99235713,0.972539,0.5763783,0.6702441,0.23409843
2015-01-04 17:30:00,0,0.08810031,0.14463556,0.9923758,0.972539,0.7261096,0.708915,0.2339197
2015-01-04 18:00:00,0,0.09066184,0.15328848,0.9925016,0.972539,0.8705826,0.7472279,0.23380099
2015-01-04 18:30:00,0,0.089544,0.16128457,0.99283856,0.972539,0.86327463,0.74748415,0.23373426
2015-01-04 19:00:00,0,0.10330969,0.17345524,0.99314535,0.972539,0.96877366,0.7769783,0.24207439
2015-01-04 19:30:00,0,0.0844903,0.179443,0.9933041,0.972539,0.4712088,0.6541237,0.24851452
2015-01-04 20:00:00,0,0.09017814,0.18376493,0.99330795,0.972539,0.65507466,0.70117164,0.25251105
2015-01-04 20:30:00,0,0.10046572,0.18655968,0.99349314,0.972539,0.86266565,0.75381434,0.25441724
